Time (s),Detected,X,Y,Radius (px),Distance (m)
10.47,0,-1,-1,0,1
10.51,1,7,223,22.59,1
10.53,1,18,237,30.95,1
10.56,1,63,266,38.11,1
10.59,1,95,279,40.54,1
10.63,1,131,290,42.3,1
10.66,1,212,305,44.34,1
10.69,1,254,309,43.65,1
10.72,1,298,309,43.17,1
10.75,1,342,307,42.11,1
10.78,1,384,303,41.14,1
10.81,1,426,295,40.03,1
10.84,1,502,273,37.82,1
10.88,1,536,260,36.71,1
10.91,1,567,246,36.68,1
10.94,1,582,233,31.56,1
10.97,0,-1,-1,0,1
11.01,0,-1,-1,0,1
11.04,0,-1,-1,0,1
11.07,0,-1,-1,0,1
11.11,0,-1,-1,0,1
11.14,0,-1,-1,0,1
11.17,0,-1,-1,0,1
11.19,0,-1,-1,0,1
11.23,0,-1,-1,0,1
11.26,0,-1,-1,0,1
11.29,0,-1,-1,0,1
11.31,0,-1,-1,0,1
11.34,1,592,223,23.05,1
11.38,1,581,235,33.27,1
11.41,1,565,247,37.7,1
11.43,1,533,261,38.33,1
11.47,1,460,286,40.06,1
11.5,1,421,296,41.18,1
11.53,1,379,304,42.22,1
11.56,1,337,308,43.01,1
11.59,1,294,309,43.97,1
11.62,1,211,305,43.46,1
11.65,1,172,299,42.5,1
11.68,1,135,291,41.86,1
11.71,1,72,269,37.44,1
11.75,1,45,257,34.99,1
11.78,1,24,244,31.93,1
11.81,1,4,219,20.06,1
11.85,0,-1,-1,0,1
11.88,0,-1,-1,0,1
11.91,0,-1,-1,0,1
11.94,0,-1,-1,0,1
11.97,0,-1,-1,0,1
12.0,0,-1,-1,0,1
12.03,0,-1,-1,0,1
12.06,0,-1,-1,0,1
12.09,0,-1,-1,0,1
12.12,0,-1,-1,0,1
12.15,0,-1,-1,0,1
12.18,1,5,220,21.02,1
12.21,1,14,232,27.18,1
12.24,1,25,245,32.65,1
12.27,1,73,270,38.12,1
12.29,1,104,282,40.0,1
12.33,1,137,291,41.02,1
12.36,1,213,305,42.42,1
12.39,1,252,309,42.76,1
12.42,1,293,309,42.24,1
12.46,1,334,308,41.36,1
12.49,1,374,305,40.54,1
12.52,1,451,289,38.54,1
12.56,1,486,278,37.51,1
12.58,1,518,267,36.68,1
12.62,1,572,243,35.29,1
12.66,1,584,232,30.53,1
12.69,1,593,221,21.52,1
12.72,0,-1,-1,0,1
12.76,0,-1,-1,0,1
12.79,0,-1,-1,0,1
12.82,0,-1,-1,0,1
12.85,0,-1,-1,0,1
12.88,0,-1,-1,0,1
12.91,0,-1,-1,0,1
12.94,0,-1,-1,0,1
12.98,0,-1,-1,0,1
13.01,0,-1,-1,0,1
13.04,1,593,222,21.05,1
13.07,1,572,243,36.27,1
13.1,1,548,255,37.05,1
13.13,1,517,268,37.83,1
13.16,1,449,289,39.74,1
13.19,1,411,298,40.85,1
13.22,1,372,305,41.64,1
13.26,1,332,308,42.54,1
13.28,1,292,309,43.22,1
13.31,1,215,305,42.85,1
13.34,1,178,300,42.15,1
13.38,1,143,293,40.86,1
13.41,1,112,284,39.72,1
13.43,1,83,274,37.66,1
13.47,1,35,252,33.03,1
13.5,1,21,240,30.57,1
13.53,1,12,229,25.21,1
13.56,1,5,220,21.05,1
13.59,0,-1,-1,0,1
13.62,0,-1,-1,0,1
13.65,0,-1,-1,0,1
13.68,0,-1,-1,0,1
13.72,0,-1,-1,0,1
13.76,0,-1,-1,0,1
13.78,0,-1,-1,0,1
13.81,0,-1,-1,0,1
13.84,1,6,222,22.7,1
13.88,1,14,232,27.01,1
13.91,1,24,244,31.12,1
13.94,1,41,255,33.43,1
13.97,1,92,277,37.98,1
14.0,1,121,287,39.39,1
14.03,1,154,295,41.51,1
14.06,1,225,307,41.83,1
14.1,1,262,309,41.59,1
14.13,1,300,309,41.29,1
14.16,1,376,304,39.58,1
14.19,1,413,298,38.75,1
14.22,1,448,289,38.16,1
14.26,1,481,280,37.05,1
14.29,1,511,270,36.31,1
14.32,1,564,248,35.11,1
14.35,1,578,238,33.33,1
14.38,1,587,228,28.07,1
14.41,0,-1,-1,0,1
14.44,0,-1,-1,0,1
14.48,0,-1,-1,0,1
14.51,0,-1,-1,0,1
14.54,0,-1,-1,0,1
14.57,0,-1,-1,0,1
14.6,0,-1,-1,0,1
14.64,0,-1,-1,0,1
14.67,0,-1,-1,0,1
14.7,1,591,225,24.55,1
14.74,1,583,234,31.61,1
14.77,1,551,254,36.28,1
14.8,1,524,265,37.05,1
14.83,1,495,276,37.8,1
14.86,1,462,286,38.76,1
14.89,1,392,302,40.39,1
14.92,1,355,307,41.14,1
14.95,1,317,309,42.3,1
14.98,1,280,310,42.69,1
15.01,1,208,305,41.55,1
15.05,1,174,299,41.11,1
15.08,1,142,292,39.82,1
15.11,1,113,284,38.6,1
15.14,1,86,275,36.76,1
15.17,1,42,255,32.88,1
15.2,1,26,246,31.8,1
15.23,1,17,236,27.49,1
15.26,1,5,220,21.1,1
